,Doctor name,Specialty,Overall rating,No. of reviews,Reviews,Review rating
4342,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Went with my 6 mth old. Dr. Koenekoop was great with him, answered our questions and was on time. Some people claim him to be rude but I didn't get that feeling at all from him. He is very knowledgeable. The staff was very friendly and clinic is very nice and clean. Definitely will go back to him for his annual follow ups.",5.0
4343,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"I had to pay for drops as soon as we got to the office, after waiting a few minutes an assistant took me and my 7month old in, insisting I leave our carriage/car seat etc out in the waiting room full of people. She waved a flashlight around and then said the eyes look normal but that she'll put drops to dilate the pupils so the doc could see the optic nerve. (We were there because of her seriously noticible lazy eye, as recommended by our pediatrician, to be referred for surgery or be given strengthening exercises.) I asked if it was likely there was anything wrong with her vision or if it's usually just a muscle coordination issue. She said the doctor would see us in 30 minutes and that the drops would burn my daughters eyes. We were sent back to the waiting room for a while then called to some semi-smaller waiting area in the hall near he doctors office. He called in another patient into his office then directed another one into the room next door. He saw both patients and then left only us in the hall for another 30 mins (maybe 90 mins since the drops) while he presumably sat in his office alone. By this time they'd lined up another 2 patients with drops and then into the hall with us. He came out and directed us into his office and another patient into he room next door. He told me he would see the other patient first as it would be quick. My baby had now been waiting 2 hours and was hungry and tired and cranky. He came back and quickly held up a tool to his eye and looked at my daughter (on my lap) from 3 ft away, and asked why I was seeing him. I said 'for her lazy eye'... he stood up and walked out, without saying anything. He directed the other people in The hall to the other room next door and presumably saw them. He came back in speaking with his assistant about another patient who'd called, and said to us 'oh you're still here?' he told his assistant 'she's autistic and legally blind in one eye, I explained this to her already, don't return the phone call' as he crumpled up the postit she was holding. He joked to me that we shouldn't call him because he won't return the call. He held up a popsicle stick with a sticker on the end and waved it infront of my kids face twice, and then said 'her eyes are straight, she's perfect' I said that I had some pictures where I've caught insanely drastic different directions in her eyes, as I held up my phone to show him. Literally one eye will be looking straight and the other is a tiny crescent in her nose, it's like a joke. He said 'her eyes are straight'. As he was walking out. We followed him out and he handed me a card and said 'it's very important that you see me next year, have a good day' and turned into another office and closed the door. I feel like I wasted my referral on him.",1.5
4344,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,C'est le pire médecin que j'ai vu de ma vie. Aucun respect pour les parents. Parle seulement à son staff. Si on lui pose des questions il nous fait signe d'arrêter de parler. Lors de mes 2 rdv il n'a pas parlé à ma fille. Côté relationnel est nul. Il semble au-dessus de ses affaires,2.5
4345,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,this doctor was not thorough at all. He didn't even check my children's eyes properly and forgot to give me a written prescription for one of my kids who wears glasses. I was wondering if he was even a qualified doctor! I definitely will not be going back to see him again.,2.0
4346,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Cannot believe the disregard for patient's time, left my wife with 3 kids waiting in his waiting room while he went to lunch, then came back and went into a meeting. All while she and the kids waited for hours after the scheduled appointment time. Unbelievable.",1.0
4347,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Brilliant and kind doctor. We have been so worried about our daughter's eyes and after a terrible experience with a misinformed optometrist, we are so thankful to have his knowledge and expertise! Thank you Dr. Koenekoop!",5.0
4348,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"My experience was amazing with Dr.Koenekoop.I was giving the run around at the children's by 2 doctors prior Dr Koenekoop..When I had my 1St appt.for my daughter that is 7.He took the time answered my questions.He performed the surgery on both eyes of my daughters.And after surgery he did came to see me with a big smile and even joking that she has her beautiful lashes intact(Her lashes are very long and almost look fake)But he explained that surgery was a success and to be careful with her not doing exercice for the next 3 weeks.So for those parents that are commenting I wonder maybe if you were 

arrogant with him he responds the same way .I was nice and I received nice.and I saw him many times.always nice and compassionate with my child and I.",5.0
4349,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"This doctor has horrible beside manner. My four year old was treated by him at the Children's. My son had his eye probed for over two days, evebtually he had enough and started to cry (so much so that he began to cough). The doctor asked me if he was sick. I answered ""no, he's just so upset that it's causing him to cough"". He then looked at his support team and said ""his coughing is starting to upset me"". Excuse me?! He's a terrified four year old!!! He should not be working with Children. He didn't explain anything to me, I had left feeling frustrated with still do many questions, but was basically booted out!",3.0
4350,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Went there for our 1-month baby and had a lot of concerns. We had an appointment at 9 a.m and finally were done at 12 p.m after 2 five-minute sessions with him. Thank god our baby's view turned out to be alright but the Dr. would not give us any details. Our questions remained unanswered and we wondered if he was a foreigner unable to speak French or English. Beside, since he was so late on his schedule, the patients were lining up (as asked by nurses) in front of the examination room, with the door open. No privacy at all. And quite scary for young patients to hear other patients screaming their lungs out (as did our baby when he forced his eyes open).

Last of all, we were told to come back next year in the practice they were opening even though everything was correct with our baby's eyes. I don't see myself going through that painful and time-wasting experience again. But he may be a very knowledgeable Dr...",2.0
4351,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"When my son was seen by this doctor three or four times during 5/10 minutes after his assistants. The last times, he was only seen by his assistants. Everything was supposed to be perfect according to them. IT was not! strong motor skills problems appeared and frustations. I do not know what happened but they did not evaluate All the problems in its whole (convergence insufficiency, astigmatism, hyperopia...). No advice concerning the frames which must be large for him. After we left Montreal... One day, one doctor took more time to analyze the situation and we finally found the gravity of the visual problem and evaluated it in its whole. It was a miracle, my son started to live again; motor skills improved in a few days, writing... Something has not been done properly in this place because probably of the lack of time.",3.0
4352,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,Very nice and good specialist. It was a pleasure to meet him to our first control for our 1 year baby.,5.0
4353,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"The technicians that treat you before the actual doctor are fantastic, everyone else, including the actual doctor and the staff at the reception, are arrogant and unhelpful. This doctor is never on time. You will always wait at least 30 minutes.",2.0
4354,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Perhaps the research lab is where this Doctor should stay as he lacks the ability to properly explain and communicate with his patients. My 1 year old came to see him for a gray spot in his eye.I had simply asked questions about whether or not the eye drops were necessary. The nurse said I had a choice. Since, I was not there to test his vision, i felt it unnecessary for drops. Dr.K rudely entered the room and told me, I had no choice. He refused to answer any of my questions and dismissed me by totally leaving the room angry. He came back and told me to sign a paper, stating he would see my son but not be able to get a full examination. After signing the paper he took off telling me to leave. I went to the hospital and he didn't even check my son as he told me he would. I couldn't believe his attitude and his unprofessional manner in leaving me without being seen. I would never recommend this Doc as it should be mandatory that a Doctor be helpful and care regardless of his knowledge.",2.5
4355,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"I accompanied one of my clients who has been followed by Dr. K. I was struch by his arrogance, inability to give helpful answers, and general dismissiveness in his attitude towards the patient. I am unable to comment on his competence but I assume he is well qualified, given his position however he certainly didn't get there because of his bedside manner or communication skills!",2.5
4356,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Right away they want 30 dollars. They circle a ""din"" number for drops on the bill BEFORE my child was even seen...drops never went in my childs eyes! I was rushed once we were in the office and all my son did was read a few letters on the wall, that is what I paid 30 dollars for? I was not impressed, he might be good at his surgeries, but to do regular check=ups, I rather go to an OPTOMETRIST! At least when they take your money, they give you the time of day!!!!!",1.0
4357,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"My 2 year old just had a surgery this morning for strabimus. Operating room staff was just amazing and human including Dr. Koenekoop. Very knowledgeable doctor and caring. The only reason a rate the staff at 4 relates to staff in the recovery room. My son was traumatized of not waking up with me at his side, hence making him feel insecure in an unknown environment. He had a trantrum for the remaining time in the recovery room and nurses (not all) did not show compassion. In the contrary, they accused us of being unfit parents because we couldn't calm him down. I strongly recommend, if possible, to call up the parents as soon as the surgery ends, specially for little ones. He is now secured at home and sleeping like a baby! Thank you to Dr. Koenekoop's team, for your dedication and professionalism.",5.0
4358,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"He doesn't have time for his patients, does not answer questions. He might be good at what he dies however as a parent you need a DR who not only diognize but also explain your child's condition, answer questions & accommodate your concerns & answer them. If he would have answered my questions, I would have trusted his abilities more. Very dissapointed because I hear he is very good but that isn't enough to make me comfortable. He definitely has an attitude.",2.5
4359,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Interesting, after reading all the ""rave"" reviews of this doctor, I was kind of second guessing my opinion. I had brought all three of my children to see him at the MCH several years back and my impression was that he was quite arrogant and not overly interested in answering questions. He wanted us to follow at his private office. Heard there loooong waits to get an appointment, so took my children elsewhere. I suppose he knows his business though, but how would I know, I'm not an opthalmologist.",3.5
4360,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"I have been seeing Dr. Koenekoop for my daughter's amblyopia for years. Even though I truly believe he knows his stuff very well, it is very hard to get past his rudeness and harshness. He does not take the time to answer my questions, he told me to ""ask next time I come"" which was supposed to be 6 months later, now we were supposed to see him in October and they told us to call to make the appointment in August for October. I called and now they are waiting for his February schudule, so to call back next month to book an appointment in February. It was my last straw. I do not reccomend this doctor to anyone.",3.0
4361,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"First of all, I must be one of a few adult patient that need to consult Dr. Koenekoop. for double vision and strabism and pressure in my right eye. Well, I think he is very professionnal, very knowlegeable, he is very human, his year experiences speak for him, no waste of time in his office, he is cool, very handsome (well!!! I just had to say it) very friendly and pleasant... when you think that it is not your main focus of the visit but it makes your visit a lot more pleasant and memorable...hey Robert your ae awesome...Anne....",4.5
4362,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"This doctor is amazing.. he takes the time to explain, and spends the time performing all possible examinations. Very polite and great with kids.",5.0
4363,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,Experienced doctor. Needs more appreciation than is given. I was absolutely satisfied and relieved after having his second opinion on my daughter's sight. Funny guy. Everybody is allowed to have a bad day-even first-class super-specialized ophthalmologists.,5.0
4364,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,Ce médecin est le meilleur que je connaisse. Il est très empathique et aidant.Je ne pouvais demander mieux!Merci Dr Koenekoop.,4.5
4365,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,Dr koenekoop est parmis les plus compétants médecins que j'ai pu recontrer. il a opéré mon fils de 3 ans il y a un mois pour strabisme. il a été tres confiant et rassurant avant l'opération . et effectivement les yeux sont bien axés Dieu merci.j'ai un grand respect pour ce docteur qui apu epargner mon fils des moquerie des autres,5.0
4366,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Knowledgable gentleman however very rude and not interested in what you need. What he says goes and you have no opinion. Too bad really, assistant can be confused and forgetful. Not a great experience.",3.0
4367,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,My 2 year old has a strabismus...I was told early intervention is the best. So after the tedious work of obtaining consults etc and waiting 1.5 months...I was turned away on the day of our appt only because I didn't have the $20 available to pay the initial fee. Now we have to wait another month for a reschedule. When did $20 become more important than a 2 year olds eyesight?,1.5
4368,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"What an incredible doctor and human being! We are very lucky to have the privilege of being his patients. When we received an extremely serious diagnosis (delivered badly by someone else - sigh) for one of our children he was called in for a second opinion. We never looked back. This fine practitioner has ALWAYS been there for our real emergencies, and has consistently treated the whole family with respect and kindness. He works very hard, many long hours and I hope that his patients are properly appreciative of this man's dedication and skill.",4.5
4369,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,Dr. K is treating the uveitis in my 3yo daughter which means seeing him about every two months. With each visit he is patient and gentle with her so she is happy to hear about going back to see him.,5.0
4370,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,It can't be easy managing a screaming baby and a fearful mother. He is strict but with purpose and does what he needs to do.,4.0
4371,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,Excellent médecin! Très bien entouré aussi.Son équipe est d'une patience d'Or avec les enfants. Ma fille de 3 ans et demi s'est fait opérée pour un strabisme il y a quelques mois. L'opération s'est déroulée comme un charme. Les yeux de ma fille sont parfaitement enlignés aujourd'hui. Je vous le recommande sans hésiter !,5.0
4372,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,Mon garcon de 3ans et demis la rencontrer pour la premier fois quand il a eu 2ans et demi. il a ete tres gentil et surtout tres doux avec mon fils. Il le suit maintenant pour son strabisme. Malgre le peu dexplication (facilement trouvable sur le net) ca ete une belle rencontre a chaque fois. Le seul HIC cest que loperation devait avoir lieu 6 mois plus tard et que nous en somme maintenant a 9 mois dattente,4.5
4373,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,has a problem with running on time / still though he is a great doctor but needs to care a little more,3.0
4374,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Ce médecin est un des meilleurs spécialiste que j'ai rencontré. Je suis atteinte d'une maladie hériditaire, la rétinite pigmentaire. Je l'ai appris du docteur ophtalmologiste Jocelyne Brochu qui m'avait suggéré de me faire à l'idée car elle ne pouvait rien pour moi. Elle avait été d'un tel professionalisme que c'est la technicienne qui m'a avisé du diagnostique. Par contre, le Dr Koernekoopm'a regardé dans les yeux et m'a dit qu'il me comprenait, que la science avancait à grand pas et que d'ici trois ans un médicamment serait disponible, pour freiner l'évolution de la maladie. Après vérification internet, j'ai constaté que, le nt-501, est en étude et que le docteur Koernekoop est un des chercheur les plus connu à travers le monde de la recherche. Merci de me donner l'espoir.",5.0
4375,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Excellent opthalmologiste qui est à l'écoute des patients et qui diagnostique réellement les problèmes. En ce qui me concerne, c'est la sommité dans cette discipline. Cependant, la liste d'attente est longue mais ça vaut la peine d'attendre.",5.0
4376,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Médecin très compétent, un des meilleurs médecin que j'ai vu. A donné des très bons conseils.",5.0
4377,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"The worst experience ever. He was rude, did not listen to what we had to say, did not want to spend the time to explain. He was especially unfriendly with the child. I will never recommend this doctor to anyone.",1.5
4378,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Complètement d'accord avec l'évaluation précédente. Approche très humaine et optimiste. Seul médecin québécois s'intéressant à la rétinite pigmentaire, maladie génétique commune au Québec. Approche positive, incite l'espoir de percées curatives, à court terme, pour les patients atteints de cécité.",4.5
4379,Dr. Robert Koenekoop,Ophthalmologist,3.1,87,"Il est très à l'écoute, prend le temps de bien expliquer et porte une attention attentive à ce que l'on dit. Ce médecin à le coeur à la bonne place et ca se ressent. Très compétent.",4.5
4380,Dr. Alexandre Plouznikoff,Ophthalmologist,4.9,3,a donné les renseignements pour opération; répond aux questions,5.0
4381,Dr. Alexandre Plouznikoff,Ophthalmologist,4.9,3,Bonne expérience à très bien vulgarisé l’intervention calme et posé,5.0
4382,Dr. Alexandre Plouznikoff,Ophthalmologist,4.9,3,À bien expliqué la pathologie et le traitement. M’a vu après sa journée de travail en urgence et a été ponctuel et très efficace. Très professionnel .,5.0
4383,Dr. Francine Wein,Ophthalmologist,2.9,99,"This is a seriously flawed individual who, besides being completely disorganized, is an aggressive and hostile person who takes her anger out on her patients. After waiting all morning at her private clinic ( that’s right I paid for this), she told me that she hadn’t read my referral and didn’t have the equipment on hand to examine my condition. She gave me an appointment at her office at the MUHC and then didnt show up and never gave a reason. Stay away. She needs a sabbatical or perhaps should do the right thing and retire.",1.5
4384,Dr. Francine Wein,Ophthalmologist,2.9,99,Chaos reigns. This is my worst medical experience.,2.0
4385,Dr. Francine Wein,Ophthalmologist,2.9,99,"I have been seeing Dr. Wein since 2017, after losing my left eye vision to a meningioma. She is one of the most caring, empathetic, knowledgeable doctors that I had the pleasure to meet. Thank you Dr Wein for taking such good care of me.",5.0
4386,Dr. Francine Wein,Ophthalmologist,2.9,99,Dr Wein was always polite to me and always made feel at ease I am proud to have a doctor like her,5.0
4387,Dr. Francine Wein,Ophthalmologist,2.9,99,"La pire neuro ophtalmo que j'ai vue je crois pas que son opinion en vaut la peine elle n'écoute pas ne vous laisse aucunement parler ou même expliquer ce qui vous arrive. En us de vous faire attendre 5hrs pour vous recevoir 25min

Vraiment je n'en reviens pas que cette docteure pratique encore vraiment aller consulter ailleurs

Vous serez moins déçu.

D'une patiente très déçu et qui ne retournera jamais la voir.",2.0
4388,Dr. Francine Wein,Ophthalmologist,2.9,99,"She is very knowledgeable, but not very social.

Wait times are ridiculous…. 4 hours on a good day.

Awful when the patient is special needs.

The best was when she didn’t even show up for appointment!",3.5
4389,Dr. Francine Wein,Ophthalmologist,2.9,99,Dr Wein conducted exaustive testing on my wife as she was losing her vision. That evening we were called at 8:30pm and told to go to the ER to have a spinal tap done the next morning. It has all been pre arranged. Once spinal tap completed she had brain surgery scheduled 2 days later to reduce brain pressure which was at 30 normal brain pressure is 10 to 12 which saved her life. Thank you to Dr Wein and her team at the Jewish General for their thoroughness . To Dr Petrecca and the team at the Neuro who performed the surgery Job well done.,4.5
4390,Dr. Francine Wein,Ophthalmologist,2.9,99,"Dr. Wein is misunderstood - but has been one of the best physicians I have had the pleasure of meeting. She took incredible care of my grandmother during an acute episode for an eye issue. 

Yes, you may wait a while to see her. That’s because she’s a residency attending and constantly has new residents with her. She’s taking time out of her day to teach the future ophthalmologists the tricks of the trade. 

Yes, she is direct and to the point. But that is what you want in a doctor. 

She probably won’t coddle you, but she is as empathetic as anyone, you can tell by the way she takes the time to explain to patients and residents. 

We all have bad days, she is human too.",5.0
4391,Dr. Francine Wein,Ophthalmologist,2.9,99,"5 hrs late, appointment was for 10, was only seen at 3 pm! Wish Dr Wein was calmer, had more empathy and time to treat her patients with patience & care!!!!",2.0
4392,Dr. Francine Wein,Ophthalmologist,2.9,99,Can't get through - line busy always - very mixed up - going elsewhere do not recommend,1.0
4393,Dr. Francine Wein,Ophthalmologist,2.9,99,"I had the same negative experience years ago.

Why don’t you all write your negative experiences

and submit them for review to the hospital, as I did

many years ago.",1.0
4394,Dr. Francine Wein,Ophthalmologist,2.9,99,"After reading so many negative comments, I was pleasantly surprised at my appointment today. I found Dr. Wein to be very knowledgeable and professional. She apologized for making me wait and seemed genuinely concerned overall. So I have nothing but good things to say about this doctor.",4.0
4395,Dr. Francine Wein,Ophthalmologist,2.9,99,Dr. wein has been treating me for 2 years for my IIH and honestly I’ve had only great experiences with her. She is extremely professional and knowledgeable. She regularly follows up with me and is so encouraging. Her secretary is lovely as well!,5.0
4396,Dr. Francine Wein,Ophthalmologist,2.9,99,"The first time I saw her, she was lovely. She made a mistake with the application of my drops but it did not harm me so all ended well. She was kind and accommodating - as was I. I had to return to repeat the exercise. She was kind the second time also.

 I think she may have been a good doctor at one time. How else could she be in her position? Maybe the terrible conditions that all doctors are forced to work in, in Quebec, has worn her down. She forgets things, used the wrong drops in my eye more than once, always seems super anxious, and very very angry without provocation. My condition cannot be managed by a regular ophthalmologist so I must return. The third time I saw her, I wanted to run out of her office . It was a horrible and disparaging experience. I am dreading getting yelled at again, spoken to like I am really stupid, and snapped at out of the blue. I waited 5 hours last time and said nothing. I was exhausted but still tried to smile. I was in a lot of pain from another injury. She looked at me right in my eyes and snapped , “If you are angry just tell me what is on your mind and get it over with” I told her I was in a lot of pain. This bought me only a few minutes of neutral communication. Later she was extremely sarcastic about my honest but polite response about how I was responding to my medication. I was so confused when I left. A surreal situation with a very tired and unhappy and very angry woman. All this after having to call multiple times (while my condition worsened) to get an appointment. Obviously everyone involved is overworked but the patients are not anyone’s personal punching bags. I would not allow this woman to operate on me while I am out cold.",1.5
4397,Dr. Francine Wein,Ophthalmologist,2.9,99,"Dr. Wein was very professional. Even though I got to see and talk to her just for a few minutes between the multiple tests that she had appointed for me, she was even able to do one of the tests which required to be booked in advance, on the spot. She was nice, very attentive, friendly and helpful and I felt she was very dedicated to my situation. It was not easy as she was running between her patients and consulting her two residents at the same time. I am really grateful of having Dr. Wein consult me. The whole staff was very friendly and helpful! I do not support the previous reviews and confirm that Dr.Wein is real professional and great doctor!",5.0
4398,Dr. Francine Wein,Ophthalmologist,2.9,99,"She is one of the rudest doctors I've ever had the displeasure of seeing. I will never go back to her again. Speaks rudely to you, as if you are a terrible child, misbehaving on purpose just to bug her. Unbelievable. And for that, I went for a 9:30 appointment. A mere follow-up. Guess when I left? 1:45 pm!!!!! 99% of that time was sitting on my bottom in the waiting area. Ugh!!!! DO NOT GO SEE HER.",2.0
4399,Dr. Francine Wein,Ophthalmologist,2.9,99,"She may know her stuff but she must have missed the 'bedside manner course'. She is rude, curt, flits from room to room, makes the patient a nervous wreck and you have to be ready to wait and wait and wait. Not professional and not impressed.",1.5
4400,Dr. Francine Wein,Ophthalmologist,2.9,99,Dr. Wein was very thorough and patient with me. I did wait to see her but the clinic is extremely busy.,4.5
4401,Dr. Francine Wein,Ophthalmologist,2.9,99,"She’s really awful. Rude, cold and although apologetic for mistakenly not having the correct lens she was supposed put in for me, she ended with “but I have a lot of patients “. We had to reschedule even after I had been there for hours. Unfortunately I have to see her again for the actual operation followed by the follow up appointment",3.0
4402,Dr. Francine Wein,Ophthalmologist,2.9,99,"Extremely rude, she looks at you with angers. She doesn’t come back to you. I had to go 3 times as she didn’t have time for my vision. I cannot see from on eye…and a test that was important she said, I don’t have time…come back in 3 weeks. Waited 5 hours one time and she talked for 15 seconds and left the office.

Avoid , avoid avoid……",2.0
4403,Dr. Francine Wein,Ophthalmologist,2.9,99,"Dr Wein yelled at me for taking a sip of water so I could swallow my medication. She claimed that no liquids were allowed in her office yet a giant Starbucks iced cap sat gingerly in the edge of the shelf. Nasty, incompetent, terrible staff as well. Go elsewhere.",1.0
4404,Dr. Francine Wein,Ophthalmologist,2.9,99,"If you go see her, don't talk!, don't breath! and DON""T look at her, all of the above will set her off! RUN! DON'T WALK OUT OF HER OFFICE!",3.0
4405,Dr. Francine Wein,Ophthalmologist,2.9,99,"D'accord avec la plupart des commentaires négatifs, personne très irritable, problème entre les deux oreilles.

Doc à éviter.",1.5
4406,Dr. Francine Wein,Ophthalmologist,2.9,99,Excellent team and excellent care. Would recommend. 100%,5.0
4407,Dr. Francine Wein,Ophthalmologist,2.9,99,"Dr.Francine Wein treated me like a bottle of wine. Despite her attempt to age me into the classic Duckhorn Vineyards 1999 Napa Valley Merlot in her waiting room, I sadly remained unattended to. You would think I was indeed a farm animal roaming around the vineyard with the way she treated me with such inhumane disregard. In fact it was not I who was blind, it was her, because I was in fact a human being seeking help from a medical professional seemingly running a pyramid scheme race of who could book the most patients while providing the least helpful service.",1.0
4408,Dr. Francine Wein,Ophthalmologist,2.9,99,"2 1/2 house late. I sat besides someone who had 8:30 appointment, I had one for 8:40. After the 8:30 left she said there were 3 more ahead of me. How can that be possible.",2.0
4409,Dr. Francine Wein,Ophthalmologist,2.9,99,"all negative comments i have read abaut her is true . she should be out of work , have rest and seek help look like she have mental problems to work on .",1.0
4410,Dr. Francine Wein,Ophthalmologist,2.9,99,"Après 2 heures d'attente, je l'ai vu 3 mns, très désagréable, ne prend pas le temps de réponde no d'expliquer. Semble se chercher, me refait la pression de l'œil, alors qu'elle venait d'être prise pas son assistante. très mauvaise expérience, je ne voudrai plus la revoir.",1.0
4411,Dr. Francine Wein,Ophthalmologist,2.9,99,"very very rude , umprofessional uncompetent she should go to a psychatrist because has serious issues with dealing with patients",1.0
4412,Dr. Francine Wein,Ophthalmologist,2.9,99,"This doctor has some serious anger issues. She should be put on sick leave. I answered her first question but because it didn't fit in with what she wanted to hear she started yelling at me and belittling me, I tried to explain my situation but she was too busy venting that she wasn't hearing what I was saying. She barely answered 1 question I asked, then filled some papers and passed me on to her secretary. I left the office traumatized.",2.0
4413,Dr. Francine Wein,Ophthalmologist,2.9,99,"The most rude doctor you would ever see!!! She does not answer your question, she will belittle you. I would never waste my time to go see her again. Her secretary won't answer any of your calls or respond to your messages. Do your self a favor and find a doctor and a staff who act humane and would care about you.",1.0
4414,Dr. Francine Wein,Ophthalmologist,2.9,99,"Never met doctor like her very rude, not punctual on time . After waiting 4 hours I came back home without seeing her.",2.0
4415,Dr. Francine Wein,Ophthalmologist,2.9,99,"Very unprofessional doctor. So rude. Always have no answers to whatever questions asked. She misbehaves and have no patience to listen to a patient. Never in my life I had seen such doctor. She calls herself a doctor. Well I tell you, she needs some therapy. She looks mentally ill. And besides that her secretary will never return your call.",1.0
4416,Dr. Francine Wein,Ophthalmologist,2.9,99,"I never met a worst doctor in my life 

Waited a month for an appointment then 2:30 hours at the hospital to be told that I was old and to get use to it 

This person should not practice",1.5
4417,Dr. Francine Wein,Ophthalmologist,2.9,99,"Overbooked, rude,dismissive, impatient...borderline negligent",3.0
4418,Dr. Francine Wein,Ophthalmologist,2.9,99,"Rude and rushed. I have double vision and she yelled at me to look straight ahead. Impossible for me to do this.

Given the positive reviews she receives sometimes,

perhaps she suffers from some mental imbalance

and should seek help.",1.5
4419,Dr. Francine Wein,Ophthalmologist,2.9,99,Never again will I waste my time to go see such an unprofessional doctor.,2.5
4420,Dr. Francine Wein,Ophthalmologist,2.9,99,"Seems a lack of empathy, lack of urgency and most of all the absence of sufficient time for care. Referrals not submitted, months of waiting for follow-up, endless waiting for in-person appointments and messages not returned. Where do we turn for help and medical care? Decency is the path, not Covid as an excuse.",2.5
4421,Dr. Francine Wein,Ophthalmologist,2.9,99,"So her in office .... wait time was an issue otherwise service was excellent. Takes the time to ask questions although sometimes abrupt.

Also had a phone appointment .. quick and to the point.",4.5
4422,Dr. Francine Wein,Ophthalmologist,2.9,99,SO RUDE! Never again will I waste my time to go see such an unprofessional doctor.,1.0
4423,Dr. Francine Wein,Ophthalmologist,2.9,99,"She is a good doctor who knows her stuff but that’s it, she is rude, cuts you off when you talk, talks down to you. Never on time but that’s not all her fault I know.",2.0
4424,Dr. Francine Wein,Ophthalmologist,2.9,99,"she is very sufficient, with her work, I am very happy to have her",5.0
4425,Dr. Francine Wein,Ophthalmologist,2.9,99,Saw her for the first time 6 years ago and been having follow ups every 6 months. Diagnosed a drusen and has been very thorough with exams and follow-ups and reassuring. Takes time to answer all my questions at every visit. Would highly recommand.,4.5
4426,Dr. Francine Wein,Ophthalmologist,2.9,99,Went to see her in Laval today. Very polite and excellent doctor. Explained everything thoroughly and knows her stuff. She even asked if we had any questions. Awesome doctor and took her time with tests.,4.5
4427,Dr. Francine Wein,Ophthalmologist,2.9,99,Fantastic experience with Dr. Wein. Extremely knowledgeable and great people skills. Wait times are long but out of her control so go for the earliest appointments.,4.0
4428,Dr. Francine Wein,Ophthalmologist,2.9,99,"Dre.Wein is always Late; no matter what. And to make matters worse the parking around 5252 De Maisonneuve, is a max of 2h. I realise that its not her prob. but when ur appointment is at 10h20am and she sees u at 1h30pm, it becomes a problem. 
She is also not the kindest person, her people skills r questionable... However, she knows her stuff. She is professional in her own way.
Do I think she is Helpful? I hope she will be but so far not so much. But its not like she's not investigating/running tests. 
So overall I give her a: 3/5",3.0
4429,Dr. Francine Wein,Ophthalmologist,2.9,99,"Complete lack of professionalism and respect for her patients. I waited 2 month for my first visit, to be called by her secretary the day before the first visit to be told the following: ""Sorry, but the doctor cannot have you as a patient anymore and she is not taking patients anymore"". I am willing to look for another doctor even if this is so hard these days, but to make me wait 2 months for no reason is just disrespectful.",1.5
4430,Dr. Francine Wein,Ophthalmologist,2.9,99,"Be prepared to wait, appointment time is just a suggestion",3.0
4431,Dr. Francine Wein,Ophthalmologist,2.9,99,Have received care that is complete and thorough -- could not possibly be better.,5.0
4432,Dr. Francine Wein,Ophthalmologist,2.9,99,Unprofessional. Incompetent. Does not return phone calls. Ghosts her patients. Why is she even practicing?,1.0
4433,Dr. Francine Wein,Ophthalmologist,2.9,99,"Wait times in hospital clinics, no matter which one, are always a marathon. 

Dr Wein is professional, thorough and knowledgable. Lucky to have found her.",5.0
4434,Dr. Francine Wein,Ophthalmologist,2.9,99,"She’s really helpful and nice. 

I admit the scheduling is off but she’s also called at a moments notice to perform emergency surgeries. 

Been seeing her for a few years and I’ve never had a bad experience.",4.5
